,id,cuisine
1579,34113,vietnamese
1580,37865,chinese
1581,36951,brazilian
1582,4703,greek
1583,10734,indian
1584,40444,jamaican
1585,44334,british
1586,35991,italian
1587,34020,italian
1588,3743,japanese
1589,18305,chinese
1590,7877,italian
1591,10606,southern_us
1592,30584,french
1593,9266,indian
1594,35196,mexican
1595,41070,italian
1596,25930,filipino
1597,48564,french
1598,14213,italian
1599,6618,mexican
1600,18479,southern_us
1601,10279,italian
1602,30750,cajun_creole
1603,45701,british
1604,22947,japanese
1605,6467,indian
1606,16365,mexican
1607,7184,greek
1608,23270,cajun_creole
1609,41805,southern_us
1610,7537,japanese
1611,18616,japanese
1612,42857,indian
1613,37906,irish
1614,16846,italian
1615,573,mexican
1616,26657,southern_us
1617,12408,irish
1618,38232,italian
1619,33447,british
1620,40227,mexican
1621,35760,italian
1622,1385,italian
1623,47866,italian
1624,30871,french
1625,22604,chinese
1626,39397,filipino
1627,38782,filipino
1628,45343,italian
1629,26112,indian
1630,10209,italian
1631,31702,mexican
1632,37943,chinese
1633,23471,mexican
1634,3529,chinese
1635,46794,mexican
1636,16626,japanese
1637,32361,japanese
1638,20932,italian
1639,11183,chinese
1640,33661,italian
1641,12681,mexican
1642,2450,mexican
1643,23979,indian
1644,18465,british
1645,28234,italian
1646,47449,mexican
1647,33869,mexican
1648,4924,french
1649,18862,vietnamese
1650,30556,french
1651,35762,british
1652,7396,italian
1653,21232,french
1654,18299,greek
1655,35468,chinese
1656,42838,italian
1657,33972,french
1658,46021,chinese
1659,1627,british
1660,28873,italian
1661,38927,mexican
1662,25262,chinese
1663,19152,cajun_creole
1664,11061,french
1665,27000,mexican
1666,37396,chinese
1667,47358,korean
1668,47825,italian
1669,24681,british
1670,37706,french
1671,44056,chinese
1672,38298,italian
1673,30788,chinese
1674,36144,italian
1675,21792,indian
1676,31745,indian
1677,15104,french
1678,30589,thai
1679,14235,italian
1680,2608,brazilian
1681,34828,italian
1682,3282,french
1683,4336,southern_us
1684,25666,mexican
1685,17831,mexican
1686,17008,italian
1687,35845,mexican
1688,19494,southern_us
1689,30797,chinese
1690,33763,mexican
1691,19950,southern_us
1692,23089,french
1693,32074,japanese
1694,49640,indian
1695,8403,chinese
1696,15879,italian
1697,7949,moroccan
1698,31483,thai
1699,32928,italian
1700,27647,southern_us
1701,34616,chinese
1702,21113,french
1703,41599,british
1704,23924,italian
1705,36335,italian
1706,36194,filipino
1707,10980,french
1708,45999,southern_us
1709,3943,chinese
1710,188,italian
1711,5799,italian
1712,20964,british
1713,2716,french
1714,5464,italian
1715,17640,italian
1716,39437,filipino
1717,14835,jamaican
1718,3094,french
1719,14826,italian
1720,30173,italian
1721,37811,italian
1722,22363,korean
1723,6369,southern_us
1724,26850,mexican
1725,48887,italian
1726,44405,southern_us
1727,21477,chinese
1728,32697,indian
1729,38843,mexican
1730,20076,cajun_creole
1731,26429,mexican
1732,35648,vietnamese
1733,41794,cajun_creole
1734,22100,italian
1735,30216,greek
1736,17656,filipino
1737,17317,japanese
1738,4928,italian
1739,43965,french
1740,6404,indian
1741,12274,indian
1742,6651,japanese
1743,40406,french
1744,40933,british
1745,23419,mexican
1746,37867,mexican
1747,28834,italian
1748,23912,chinese
1749,4791,mexican
1750,36354,japanese
1751,32298,italian
1752,44577,japanese
1753,48859,french
1754,32485,mexican
1755,8394,cajun_creole
1756,7708,italian
1757,38385,brazilian
1758,22622,vietnamese
1759,29716,thai
1760,44462,mexican
1761,9422,mexican
1762,22499,mexican
1763,36,italian
1764,434,italian
1765,5479,mexican
1766,42420,southern_us
1767,47346,brazilian
1768,44568,mexican
1769,38650,moroccan
1770,19191,french
1771,22848,brazilian
1772,17886,indian
1773,6036,irish
1774,38608,southern_us
1775,12890,japanese
1776,15709,southern_us
1777,13125,southern_us
1778,48454,italian
1779,36627,french
1780,47884,italian
1781,28,indian
1782,45365,italian
1783,40795,cajun_creole
1784,17651,indian
1785,1530,italian
1786,17604,japanese
1787,4700,mexican
1788,24972,italian
1789,23525,mexican
1790,7092,french
1791,43757,italian
1792,4808,mexican
1793,7249,southern_us
1794,27589,indian
1795,47523,italian
1796,44244,italian
1797,10383,korean
1798,37285,mexican
1799,21332,chinese
1800,7311,italian
1801,28052,chinese
1802,31653,indian
1803,1740,italian
1804,5484,indian
1805,41406,southern_us
1806,41907,southern_us
1807,46515,mexican
1808,38392,italian
1809,15925,mexican
1810,5094,french
1811,31816,italian
1812,35713,british
1813,31296,indian
1814,41640,french
1815,22419,indian
1816,47874,indian
1817,6570,italian
1818,6936,indian
1819,34063,italian
1820,34141,indian
1821,44572,french
1822,28425,cajun_creole
1823,38481,mexican
1824,18955,japanese
1825,46466,italian
1826,5692,filipino
1827,39836,mexican
1828,33718,italian
1829,36250,filipino
1830,286,mexican
1831,29766,italian
1832,20541,southern_us
1833,31173,british
1834,46440,french
1835,23905,mexican
1836,37232,chinese
1837,8517,italian
1838,21249,cajun_creole
1839,32700,cajun_creole
1840,22845,mexican
1841,45461,italian
1842,1307,cajun_creole
1843,30010,italian
1844,21646,greek
1845,28148,italian
1846,26450,mexican
1847,16602,mexican
1848,9928,brazilian
1849,27063,french
1850,22273,southern_us
1851,12744,indian
1852,28272,british
1853,30350,irish
1854,23362,italian
1855,13645,greek
1856,16942,italian
1857,34970,french
1858,27829,irish
1859,38058,mexican
1860,13256,italian
1861,31859,brazilian
1862,43027,southern_us
1863,22235,korean
1864,2933,french
1865,45981,italian
1866,11460,italian
1867,33770,cajun_creole
1868,24399,french
1869,8006,french
1870,48885,indian
1871,42585,italian
1872,40160,mexican
1873,45541,chinese
1874,22410,italian
1875,26226,mexican
1876,4591,indian
1877,5457,japanese
1878,39085,spanish
1879,24040,mexican
1880,6576,japanese
1881,34310,british
1882,27350,italian
1883,9968,indian
1884,2464,british
1885,27952,chinese
1886,43388,indian
1887,33143,mexican
1888,28083,chinese
1889,15927,mexican
1890,10255,french
1891,8011,southern_us
1892,5195,chinese
1893,36015,japanese
1894,40910,french
1895,11309,french
1896,47556,mexican
1897,27958,italian
1898,27198,mexican
1899,643,chinese
1900,40853,indian
1901,15815,japanese
1902,2063,italian
1903,19827,irish
1904,33443,italian
1905,44632,korean
1906,26773,thai
1907,3203,italian
1908,32873,chinese
1909,24806,japanese
1910,45942,irish
1911,1324,french
1912,32526,japanese
1913,48093,italian
1914,48942,italian
1915,8845,indian
1916,11546,italian
1917,44358,mexican
1918,3209,cajun_creole
1919,10553,italian
1920,44430,italian
1921,44712,italian
1922,16351,indian
1923,44644,italian
1924,31670,jamaican
1925,49147,indian
1926,19750,brazilian
1927,48121,japanese
1928,22722,brazilian
1929,9910,italian
1930,14236,italian
1931,48341,southern_us
1932,23190,vietnamese
1933,20362,french
1934,44794,southern_us
1935,39419,french
1936,13526,british
1937,42270,korean
1938,37208,mexican
1939,33824,italian
1940,29953,italian
1941,16387,british
1942,37672,cajun_creole
1943,1868,italian
1944,24984,british
1945,47128,greek
1946,44303,italian
1947,20318,cajun_creole
1948,7513,italian
1949,13261,british
1950,19259,indian
1951,31103,french
1952,24037,italian
1953,29984,southern_us
1954,28159,french
1955,5318,greek
1956,23962,mexican
1957,2084,italian
1958,41793,french
1959,18960,french
1960,17025,filipino
1961,15510,southern_us
1962,36832,japanese
1963,20643,french
1964,4154,japanese
1965,10510,japanese
1966,45117,brazilian
1967,43403,french
1968,42471,filipino
1969,6942,italian
1970,33309,british
1971,6689,southern_us
1972,48687,filipino
1973,9880,italian
1974,25590,mexican
1975,21842,mexican
1976,27151,indian
1977,565,japanese
1978,21740,indian
1979,42399,southern_us
1980,35928,brazilian
1981,47060,irish
1982,43147,indian
1983,16625,italian
1984,16769,spanish
1985,12515,southern_us
1986,14731,french
1987,11658,greek
1988,49467,vietnamese
1989,19749,italian
1990,39723,brazilian
1991,5722,greek
1992,31967,cajun_creole
1993,39857,greek
1994,16534,italian
1995,27334,italian
1996,32215,chinese
1997,34903,indian
1998,24990,italian
1999,31307,italian
2000,38874,mexican
2001,24130,italian
2002,27816,chinese
2003,939,british
2004,38293,chinese
2005,7889,italian
2006,22114,french
2007,24614,korean
2008,48827,chinese
2009,3387,british
2010,41676,southern_us
2011,3152,mexican
2012,38805,greek
2013,27078,chinese
2014,34940,french
2015,16855,mexican
2016,41891,mexican
2017,36715,indian
2018,49455,mexican
2019,26522,southern_us
2020,28420,french
2021,329,french
2022,18986,mexican
2023,31705,french
2024,7402,italian
2025,10212,southern_us
2026,10640,korean
2027,38014,indian
2028,5172,italian
2029,26986,french
2030,5088,french
2031,24522,italian
2032,1900,mexican
2033,4801,japanese
2034,27932,japanese
2035,30941,french
2036,42354,mexican
2037,48854,russian
2038,39058,italian
2039,34294,french
2040,46593,southern_us
2041,22582,mexican
2042,36937,brazilian
2043,34596,indian
2044,42570,french
2045,10147,french
2046,44796,chinese
2047,46819,chinese
2048,30905,mexican
2049,34980,italian
2050,49265,italian
2051,37563,french
2052,25673,thai
2053,14267,french
2054,32410,italian
2055,26392,thai
2056,27384,italian
2057,43045,filipino
2058,22576,mexican
2059,11597,italian
2060,22656,british
2061,47811,brazilian
2062,7925,french
2063,14860,chinese
2064,27525,chinese
2065,7798,italian
2066,10848,italian
2067,19062,french
2068,32224,irish
2069,11529,southern_us
2070,12155,italian
2071,30628,cajun_creole
2072,21909,indian
2073,14291,mexican
2074,3323,southern_us
2075,6502,french
2076,25833,italian
2077,31108,british
2078,47484,british
2079,27396,italian
2080,48147,cajun_creole
2081,10489,mexican
2082,12014,italian
2083,4904,mexican
2084,36607,italian
2085,12756,mexican
2086,32462,southern_us
2087,42204,vietnamese
2088,246,mexican
2089,47061,korean
2090,15908,mexican
2091,29572,greek
2092,13458,mexican
2093,14022,southern_us
2094,40437,vietnamese
2095,48136,italian
2096,17687,italian
2097,48504,brazilian
2098,22857,southern_us
2099,11465,cajun_creole
2100,42107,japanese
2101,12514,british
2102,46339,indian
2103,8383,japanese
2104,27362,irish
2105,38646,indian
2106,44084,filipino
2107,12946,indian
2108,11670,filipino
2109,34916,italian
2110,2944,moroccan
2111,33063,mexican
2112,26982,jamaican
2113,2231,mexican
2114,5118,indian
2115,28258,korean
2116,44113,indian
2117,47328,chinese
2118,33937,filipino
2119,40399,italian
2120,23562,mexican
2121,12787,italian
2122,13992,japanese
2123,38992,italian
2124,45269,mexican
2125,15211,moroccan
2126,34602,french
2127,41779,vietnamese
2128,4179,mexican
2129,37925,japanese
2130,46161,italian
2131,5512,irish
2132,27845,mexican
2133,12024,italian
2134,41072,indian
2135,17911,italian
2136,4237,japanese
2137,40442,italian
2138,15522,mexican
2139,6804,chinese
2140,43807,italian
2141,21647,japanese
2142,22758,brazilian
2143,32551,mexican
2144,20470,mexican
2145,20842,moroccan
2146,43018,indian
2147,45493,italian
2148,42442,italian
2149,14655,italian
2150,32247,french
2151,32302,cajun_creole
2152,42075,italian
2153,19949,mexican
2154,23352,french
2155,48549,southern_us
2156,15053,french
2157,23490,french
2158,12080,chinese
2159,41992,mexican
2160,10618,brazilian
2161,2870,cajun_creole
2162,49226,greek
2163,10052,french
2164,39400,italian
2165,8410,mexican
2166,15752,mexican
2167,18854,indian
2168,28448,indian
2169,27260,indian
2170,1083,french
2171,21430,italian
2172,46343,british
2173,12493,italian
2174,14251,indian
2175,37764,filipino
2176,3912,italian
2177,28477,italian
2178,25100,italian
2179,44515,spanish
2180,36019,southern_us
2181,44471,italian
2182,27855,indian
2183,47538,southern_us
2184,16954,japanese
2185,5730,korean
2186,29892,cajun_creole
2187,25581,italian
2188,43708,indian
2189,49152,mexican
2190,40984,mexican
2191,13050,italian
2192,15031,italian
2193,42841,french
2194,16325,cajun_creole
2195,1866,cajun_creole
2196,29547,british
2197,24281,cajun_creole
2198,49183,cajun_creole
2199,41136,italian
2200,15790,brazilian
2201,23832,japanese
2202,4231,chinese
2203,5306,mexican
2204,40103,cajun_creole
2205,45908,mexican
2206,34333,chinese
2207,19999,mexican
2208,9304,korean
2209,11613,mexican
2210,30183,italian
2211,14480,korean
2212,26493,korean
2213,46415,mexican
2214,23012,mexican
2215,2981,italian
2216,31371,indian
2217,8119,italian
2218,48376,japanese
2219,42957,mexican
2220,18688,filipino
2221,38876,brazilian
2222,11197,italian
2223,48216,italian
2224,24611,cajun_creole
2225,16761,french
2226,47345,greek
2227,16477,spanish
2228,31855,mexican
2229,403,filipino
2230,48608,mexican
2231,1985,french
2232,36249,jamaican
2233,27201,chinese
2234,22141,french
2235,34166,cajun_creole
2236,4721,british
2237,44230,italian
2238,21409,italian
2239,29986,southern_us
2240,15401,indian
2241,32341,italian
2242,46266,italian
2243,6633,indian
2244,42713,japanese
2245,9117,russian
2246,16266,italian
2247,36470,southern_us
2248,16164,indian
2249,34712,chinese
2250,29117,southern_us
2251,34991,indian
2252,24906,italian
2253,36954,french
2254,29979,brazilian
2255,16710,italian
2256,48056,italian
2257,24035,filipino
2258,32656,french
2259,45875,french
2260,1735,thai
2261,35986,italian
2262,45005,southern_us
2263,46636,filipino
2264,31507,indian
2265,31348,mexican
2266,28362,italian
2267,33305,cajun_creole
2268,36747,filipino
2269,39897,cajun_creole
2270,27450,japanese
2271,49579,korean
2272,24426,filipino
2273,11507,indian
2274,6093,chinese
2275,49338,greek
2276,11560,greek
2277,49597,mexican
2278,17865,filipino
2279,5995,mexican
2280,9707,mexican
2281,6888,mexican
2282,46148,japanese
2283,19940,british
2284,34637,italian
2285,14214,cajun_creole
2286,15805,french
2287,34328,chinese
2288,27174,french
2289,24919,italian
2290,33206,mexican
2291,10745,italian
2292,41550,indian
2293,5008,italian
2294,10685,mexican
2295,15287,italian
2296,25701,french
2297,31525,italian
2298,27096,chinese
2299,36113,japanese
2300,48480,french
2301,1944,british
2302,26314,italian
2303,10478,vietnamese
2304,15149,british
2305,5024,british
2306,1676,indian
2307,2869,italian
2308,20079,french
2309,8053,indian
2310,6212,italian
2311,13557,indian
2312,9735,filipino
2313,39956,italian
2314,21569,mexican
2315,3269,french
2316,4461,cajun_creole
2317,41598,mexican
2318,44612,french
2319,20150,cajun_creole
2320,7278,italian
2321,35809,cajun_creole
2322,21612,mexican
2323,20357,british
2324,23355,french
2325,27727,italian
2326,34021,mexican
2327,9970,mexican
2328,36438,french
2329,12079,southern_us
2330,22380,french
2331,28065,japanese
2332,49690,italian
2333,48671,irish
2334,18509,southern_us
2335,8903,spanish
2336,23374,french
2337,22475,japanese
2338,28418,chinese
2339,42625,brazilian
2340,44840,french
2341,42121,indian
2342,2243,french
2343,18032,japanese
2344,19392,mexican
2345,25679,italian
2346,11223,mexican
2347,35867,italian
2348,33842,mexican
2349,12676,french
2350,38377,indian
2351,344,french
2352,11864,irish
2353,16895,japanese
2354,3001,filipino
2355,19195,japanese
2356,3635,french
2357,23150,russian
2358,17502,italian
2359,16405,italian
2360,34160,mexican
2361,34495,italian
2362,18377,brazilian
2363,18988,filipino
2364,24880,french
2365,48302,italian
2366,33358,italian
2367,20732,filipino
2368,22094,french
2369,8638,mexican
2370,35556,mexican
2371,27248,cajun_creole
2372,15746,italian
2373,46404,southern_us
2374,23323,greek
2375,39018,southern_us
2376,23510,italian
2377,27710,french
2378,30540,italian
2379,48945,indian
2380,37197,indian
2381,27343,cajun_creole
2382,29349,mexican
2383,38383,cajun_creole
2384,46758,chinese
2385,24859,chinese
2386,18292,mexican
2387,32450,italian
2388,35936,japanese
2389,36789,french
2390,19804,mexican
2391,16604,french
2392,585,cajun_creole
2393,29352,mexican
2394,48392,italian
2395,44324,greek
2396,5012,southern_us
2397,19487,italian
2398,17263,mexican
2399,26127,french
2400,39464,french
2401,4870,chinese
2402,16171,italian
2403,308,italian
2404,19155,french
2405,18736,brazilian
2406,43352,southern_us
2407,24652,mexican
2408,44181,cajun_creole
2409,36237,indian
2410,30286,french
2411,4019,french
2412,20111,brazilian
2413,35543,italian
2414,25992,korean
2415,8275,mexican
2416,49613,chinese
